number,country,points,price,province,region_1,region_2,title,variety,winery,taste,array
1662,France,95,0.0,Bordeaux,Pessac-Léognan,,Château+Laville+Haut-Brion+++Pessac-Léogna,Bordeaux-style White Blend,Château Laville Haut-Brion,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1663,France,95,0.0,Bordeaux,Margaux,,Château+Palmer+++Marga,Bordeaux-style Red Blend,Château Palmer,red-bold-and-structured,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1664,US,95,65.0,Washington,Columbia Valley (WA),Columbia Valley,Januik++Reserve+Red+Red+,Bordeaux-style Red Blend,Januik,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1665,US,95,125.0,California,Napa Valley,Napa,D.R.+Stephens++Moose+Valley+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,D.R. Stephens,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1666,France,95,60.0,Alsace,Alsace,,Gustave+Lorentz++Altenberg+de+Bergheim+Grand+Cru+Gewurztraminer+,Gewürztraminer,Gustave Lorentz,white-dry-and-nutty,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1667,US,95,90.0,Oregon,Chehalem Mountains,Willamette Valley,Adelsheim++Nicholas+Vineyard+Pinot+Noir+,Pinot Noir,Adelsheim,white-aromatic-and-floral,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1668,France,95,70.0,Champagne,Champagne,,Louis+Roederer++Millésime+Brut++,Champagne Blend,Louis Roederer,white-aromatic-and-floral,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
1669,US,95,125.0,California,Oakville,Napa,Maybach++Weitz+Vineyard+Materium+Cabernet+Sauvignon+,Cabernet Sauvignon,Maybach,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1670,US,95,90.0,California,Napa Valley,Napa,Merryvale++Cabernet+Franc+,Cabernet Franc,Merryvale,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1671,US,95,75.0,California,Napa Valley,Napa,Moone-Tsai++Cabernet+Sauvignon+,Cabernet Sauvignon,Moone-Tsai,white-aromatic-and-floral,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1672,US,95,60.0,Washington,Walla Walla Valley (WA),Columbia Valley,L'Ecole+No.+++Seven+Hills+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,L'Ecole No. 41,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1673,US,95,70.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cayuse++Camaspelo+Cabernet+Sauvignon-Merlot+,Cabernet Sauvignon-Merlot,Cayuse,red-bold-and-structured,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1674,France,95,0.0,Bordeaux,Barsac,,Château+Doisy-Védrines+++Barsa,Bordeaux-style White Blend,Château Doisy-Védrines,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
1675,US,95,48.0,California,Fort Ross-Seaview,Sonoma,Benovia++Three+Sisters+Chardonnay+,Chardonnay,Benovia,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1676,US,95,85.0,California,Sonoma Coast,Sonoma,MacPhail++Mardikian+Estate+Pinot+Noir+,Pinot Noir,MacPhail,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1677,US,95,56.0,California,Paso Robles,Central Coast,Vina+Robles++Suendero+Red+,Bordeaux-style Red Blend,Vina Robles,red-rich-and-intense,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
1678,ETC,95,300.0,Port,,,Taylor+Fladgate++Single+Harvest++,Port,Taylor Fladgate,,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
1679,France,95,50.0,Southwest France,Madiran,,Alain+Brumont++Château+Bouscassé+Vieilles+Vignes+Tannat+,Tannat,Alain Brumont,white-buttery-and-complex,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
1680,US,95,75.0,California,Rutherford,Napa,Inglenook++Cabernet+Sauvignon+,Cabernet Sauvignon,Inglenook,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1681,US,95,85.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cayuse++Flying+Pig+Red+,Bordeaux-style Red Blend,Cayuse,white-buttery-and-complex,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
1682,US,95,82.0,California,Anderson Valley,,Goldeneye++The+Narrows+Vineyard+Pinot+Noir+,Pinot Noir,Goldeneye,white-aromatic-and-floral,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1683,France,95,0.0,Bordeaux,Sauternes,,Château+Guiraud+++Sauterne,Bordeaux-style White Blend,Château Guiraud,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1684,US,95,125.0,California,Napa Valley,Napa,Janzen++Cloudy's+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Janzen,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1685,US,95,44.0,California,Santa Maria Valley,Central Coast,Piro++Presqu'ile+Vineyard+Pinot+Noir+,Pinot Noir,Piro,red-savory-and-classic,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1686,US,95,44.0,California,Sta. Rita Hills,Central Coast,Walt++Rita's+Crown+Pinot+Noir+,Pinot Noir,Walt,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1687,Italy,95,80.0,Tuscany,Brunello di Montalcino,,Le+Gode+++Brunello+di+Montalcin,Sangiovese,Le Gode,red-light-and-perfumed,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1688,US,95,65.0,California,Russian River Valley,Sonoma,Metzker+Family+Estates++Laurent+Ritchie+Vineyard+Chardonnay+,Chardonnay,Metzker Family Estates,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1689,France,95,80.0,Alsace,Alsace,,Domaine+Zind-Humbrecht++Clos+Windsbuhl+Gewurztraminer+,Gewürztraminer,Domaine Zind-Humbrecht,red-rich-and-intense,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1690,France,95,307.0,Burgundy,Clos de Vougeot,,Domaine+Méo-Camuzet+++Clos+de+Vougeo,Pinot Noir,Domaine Méo-Camuzet,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1691,US,95,60.0,California,Santa Maria Valley,Central Coast,Scar+of+the+Sea++Block+Q+Old+Vine+Bien+Nacido+Vineyard+Pinot+Noir+,Pinot Noir,Scar of the Sea,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1692,France,95,168.0,Burgundy,Gevrey-Chambertin,,Joseph+Drouhin++Lavaux+Saint-Jacques+Premier+Cru++,Pinot Noir,Joseph Drouhin,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1693,US,95,80.0,California,Fort Ross-Seaview,Sonoma,Wayfarer++Wayfarer+Vineyard+Chardonnay+,Chardonnay,Wayfarer,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1694,France,95,200.0,Burgundy,Charmes-Chambertin,,Alex+Gambal+++Charmes-Chamberti,Pinot Noir,Alex Gambal,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
1695,Italy,95,135.0,Piedmont,Barolo,,Mirafiore++Riserva++,Nebbiolo,Mirafiore,white-green-and-flinty,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1696,France,95,40.0,Loire Valley,Vouvray,,Domaine+Vincent+Carême++Le+Clos++,Chenin Blanc,Domaine Vincent Carême,white-dry-and-nutty,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1697,US,95,50.0,California,El Dorado,Sierra Foothills,Miraflores+NV+Muscat+Canelli+,Muscat Canelli,Miraflores,red-savory-and-classic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1698,France,95,0.0,Bordeaux,Sauternes,,Château+de+Malle+++Sauterne,Bordeaux-style White Blend,Château de Malle,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1699,ETC,95,70.0,Central Valley,,,Valdivieso+NV+Caballo+Loco+Number+Sixteen+Red+,Red Blend,Valdivieso,red-savory-and-classic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
1700,US,95,48.0,California,Santa Maria Valley,Central Coast,Zaca+Mesa++Bien+Nacido+Vineyard+Pinot+Noir+,Pinot Noir,Zaca Mesa,red-rich-and-intense,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
1701,France,95,135.0,Burgundy,Gevrey-Chambertin,,Louis+Jadot++Lavaux+Saint-Jacques+Premier+Cru++,Pinot Noir,Louis Jadot,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
1702,France,95,165.0,Burgundy,Corton-Charlemagne,,Louis+Latour+++Corton-Charlemagn,Chardonnay,Louis Latour,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1703,Italy,95,59.0,Piedmont,Barbaresco,,Rizzi++Nervo++,Nebbiolo,Rizzi,red-bold-and-structured,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1704,France,95,195.0,Burgundy,Vosne-Romanée,,Albert+Bichot++Domaine+du+Clos+Frantin+Les+Malconsorts+Premier+Cru++,Pinot Noir,Albert Bichot,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1705,France,95,45.0,Burgundy,Beaune,,Albert+Morot++Les+Cent+Vignes+Premier+Cru++,Pinot Noir,Albert Morot,white-dry-and-nutty,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1706,US,95,52.0,California,Sta. Rita Hills,Central Coast,Foxen++John+Sebastiano+Vineyard+Pinot+Noir+,Pinot Noir,Foxen,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1707,France,95,0.0,Burgundy,Grands-Echezeaux,,Henri+de+Villamont+++Grands-Echezeau,Pinot Noir,Henri de Villamont,white-dry-and-nutty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1708,US,95,60.0,California,Arroyo Grande Valley,Central Coast,Laetitia++Single+Vineyard+La+Coupelle+Pinot+Noir+,Pinot Noir,Laetitia,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1709,ETC,95,110.0,Port,,,Quinta+do+Noval++Vintage++,Port,Quinta do Noval,red-light-and-perfumed,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
1710,Italy,95,40.0,Tuscany,Bolgheri Superiore,,Aia+Vecchia++Sorugo++,Red Blend,Aia Vecchia,red-savory-and-classic,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1711,US,95,55.0,California,Napa Valley,Napa,Stag's+Leap+Wine+Cellars++Artemis+Cabernet+Sauvignon+,Cabernet Sauvignon,Stag's Leap Wine Cellars,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1712,France,95,116.0,Bordeaux,Margaux,,Château+Rauzan-Ségla+++Margau,Bordeaux-style Red Blend,Château Rauzan-Ségla,white-buttery-and-complex,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
1713,ETC,95,29.0,Kamptal,,,Eichinger++Gaisberg+Reserve+Riesling+,Riesling,Eichinger,red-bold-and-structured,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
1714,Italy,95,242.0,Tuscany,Toscana,,Castello+dei+Rampolla++d'Alceo+Red+,Red Blend,Castello dei Rampolla,white-buttery-and-complex,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
1715,Italy,95,460.0,Tuscany,Toscana,,Tenuta+dell'Ornellaia++Masseto+Merlot,Merlot,Tenuta dell'Ornellaia,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
1716,US,95,70.0,California,Russian River Valley,Sonoma,Paul+Hobbs++Ulises+Valdez+Vineyard+Chardonnay+,Chardonnay,Paul Hobbs,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1717,Italy,95,0.0,Tuscany,Toscana,,Poggio+Antico++Madre+Red+,Red Blend,Poggio Antico,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1718,US,95,65.0,California,Santa Barbara County,Central Coast,Aether+Wine+Company++Matrix+Pinot+Noir+,Pinot Noir,Aether Wine Company,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1719,US,95,90.0,Oregon,Walla Walla Valley (OR),Oregon Other,Cayuse++Bionic+Frog+Syrah+,Syrah,Cayuse,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1720,US,95,75.0,Oregon,Walla Walla Valley (OR),Oregon Other,Cayuse++Cailloux+Vineyard+Syrah+,Syrah,Cayuse,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
1721,France,95,40.0,Bordeaux,Saint-Julien,,Château+Branaire-Ducru+++Saint-Julie,Bordeaux-style Red Blend,Château Branaire-Ducru,red-rich-and-intense,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1722,Italy,95,130.0,Tuscany,Toscana,,Le+Macchiole++Paleo+Cabernet+Franc+,Cabernet Franc,Le Macchiole,white-green-and-flinty,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1723,France,95,295.0,Bordeaux,Saint-Émilion,,Le+Dôme+++Saint-Émilio,Bordeaux-style Red Blend,Le Dôme,red-rich-and-intense,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1724,France,95,120.0,Bordeaux,Saint-Émilion,,Clos+Fourtet+++Saint-Émilio,Bordeaux-style Red Blend,Clos Fourtet,white-dry-and-nutty,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1725,Italy,95,80.0,Tuscany,Toscana,,Tua+Rita++Giusto+di+Notri+Red+,Red Blend,Tua Rita,red-savory-and-classic,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1726,US,95,50.0,Washington,Columbia Valley (WA),Columbia Valley,Sequel++Syrah+,Syrah,Sequel,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1727,US,95,59.0,California,Napa Valley,Napa,Rutherford+Hill++Reserve+Merlot+,Merlot,Rutherford Hill,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1728,US,95,75.0,California,Sonoma Coast,Sonoma,Williams+Selyem++Hirsch+Vineyard+Pinot+Noir+,Pinot Noir,Williams Selyem,red-savory-and-classic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1729,US,95,100.0,California,Russian River Valley,Sonoma,Williams+Selyem++Estate+Vineyard+Pinot+Noir+,Pinot Noir,Williams Selyem,white-aromatic-and-floral,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1730,US,95,56.0,California,Russian River Valley,Sonoma,Williams+Selyem++Flax+Vineyard+Pinot+Noir+,Pinot Noir,Williams Selyem,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1731,US,95,75.0,California,Sonoma Valley,Sonoma,Hanzell++Chardonnay+,Chardonnay,Hanzell,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1732,US,95,60.0,Washington,Red Mountain,Columbia Valley,Doyenne++Grand+Ciel+Vineyard+Syrah+,Syrah,Doyenne,red-savory-and-classic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1733,France,95,110.0,Bordeaux,Saint-Émilion,,Château+Canon+la+Gaffelière+++Saint-Émilio,Bordeaux-style Red Blend,Château Canon la Gaffelière,red-light-and-perfumed,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1734,France,95,163.0,Bordeaux,Saint-Émilion,,Château+Canon+++Saint-Émilio,Bordeaux-style Red Blend,Château Canon,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1735,US,95,240.0,Washington,Columbia Valley (WA),Columbia Valley,Silverback++Reserve+Syrah+,Syrah,Silverback,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1736,US,95,80.0,California,Santa Cruz Mountains,Central Coast,Thomas+Fogarty++Rapley+Trail+Vineyard+Henry+Ayrton's+Block+Estate+Grown+Pinot+Noir+,Pinot Noir,Thomas Fogarty,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1737,Spain,95,89.0,Northern Spain,Rioja,,Marqués+de+Murrieta++Castillo+Ygay+Gran+Reserva+Especial++,Tempranillo,Marqués de Murrieta,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1738,US,95,72.0,California,Russian River Valley,Sonoma,Dutton-Goldfield++Dutton+Ranch+Freestone+Hill+Vineyard+Pinot+Noir+,Pinot Noir,Dutton-Goldfield,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1739,ETC,95,68.0,Wachau,,,Franz+Hirtzberger++Hochrain+Smaragd+Riesling+,Riesling,Franz Hirtzberger,white-aromatic-and-floral,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
1740,US,95,260.0,California,Napa Valley,Napa,Jarvis++Reserve+Cabernet+Sauvignon+,Cabernet Sauvignon,Jarvis,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1741,US,95,85.0,California,Howell Mountain,Napa,La+Jota+Vineyard++Merlot+,Merlot,La Jota Vineyard,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1742,US,95,70.0,California,Russian River Valley,Sonoma,Lynmar++Monastery+Pinot+Noir+,Pinot Noir,Lynmar,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1743,ETC,95,145.0,Douro,,,Quinta+do+Crasto++Vinha+Maria+Teresa+Red+,Portuguese Red,Quinta do Crasto,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]"
1744,US,95,54.0,California,Russian River Valley,Sonoma,Merry+Edwards++Georganne+Pinot+Noir+,Pinot Noir,Merry Edwards,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1745,ETC,95,90.0,Colchagua Valley,,,Lapostolle++Clos+Apalta+Red+,Red Blend,Lapostolle,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
1746,France,95,412.0,Bordeaux,Pauillac,,Château+Latour++Les+Forts+de+Latour++,Bordeaux-style Red Blend,Château Latour,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
1747,France,95,375.0,Bordeaux,Pomerol,,Château+Hosanna+++Pomero,Bordeaux-style Red Blend,Château Hosanna,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1748,France,95,69.0,Bordeaux,Margaux,,Château+Giscours+++Margau,Bordeaux-style Red Blend,Château Giscours,red-rich-and-intense,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1749,France,95,350.0,Bordeaux,Saint-Émilion,,Château+Pavie+++Saint-Émilio,Bordeaux-style Red Blend,Château Pavie,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1750,US,95,42.0,Washington,Columbia Valley (WA),Columbia Valley,Nefarious++Rocky+Mother+Vineyard+Syrah+,Syrah,Nefarious,red-rich-and-intense,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
1751,Italy,95,175.0,Tuscany,Toscana,,Monteverro++Red+,Red Blend,Monteverro,red-bold-and-structured,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1752,France,95,112.0,Southwest France,Cahors,,Jean-Luc+Baldès++Clos+Triguedina+The+New+Black+Wine+Malbec+,Malbec,Jean-Luc Baldès,white-dry-and-nutty,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1753,ETC,95,120.0,Douro,,,Conceito+Vinhos++Unico+Red+,Portuguese Red,Conceito Vinhos,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
1754,France,95,0.0,Bordeaux,Sauternes,,Château+Lamothe+Guignard+++Sauterne,Bordeaux-style White Blend,Château Lamothe Guignard,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1755,France,95,45.0,Southwest France,Cahors,,Château+Haut-Monplaisir++Pur+Plaisir+Malbec+,Malbec,Château Haut-Monplaisir,red-rich-and-intense,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1756,France,95,125.0,Southwest France,Cahors,,Château+du+Cèdre++GC+Malbec+,Malbec,Château du Cèdre,,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1757,US,95,125.0,California,Edna Valley,Central Coast,Wedell+Cellars++Hillside+Vineyard+Pinot+Noir,Pinot Noir,Wedell Cellars,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1758,ETC,95,39.0,Kamptal,,,Eichinger++Heiligenstein+Reserve+Riesling+,Riesling,Eichinger,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
1759,Italy,95,0.0,Tuscany,Brunello di Montalcino,,Cerbaiona+++Brunello+di+Montalcin,Sangiovese,Cerbaiona,red-light-and-perfumed,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1760,ETC,95,55.0,Kamptal,,,Bründlmayer++Steinmassel+Reserve+Riesling+,Riesling,Bründlmayer,red-bold-and-structured,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
1761,ETC,95,70.0,Kamptal,,,Bründlmayer++Heiligenstein+Lyra+Reserve+Riesling+,Riesling,Bründlmayer,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
