Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,,,,,
sportsdirect,2,2021-10-04,se,northcarolina,charlotte,maf,35,700,24500,8575,on,,,,,
sportsdirect,1,2021-02-21,s,mississippi,jackson,msf,25,700,17500,7000,on,,,,,
westgear,1,2021-12-19,s,arkansas,littlerock,msf,70,700,49000,19600,on,,,,,
westgear,1,2021-07-19,s,oklahoma,oklahomacity,msf,55,700,38500,15400,on,,,,,
amazon,2,2021-07-17,ne,newhampshire,manchester,msf,65,700,45500,18200,in,,,,,
footlocker,2,2021-11-06,se,southcarolina,charleston,wsf,45,695,31275,7819,on,,,,,
walmart,1,2020-10-23,s,texas,houston,waf,50,675,33750,15188,out,,,,,
westgear,0,2020-12-26,w,california,sanfrancisco,maf,65,675,43875,8775,out,,,,,
westgear,0,2021-02-02,w,california,sanfrancisco,waf,55,675,37125,9281,out,,,,,
kohls,3,2021-03-15,w,california,losangeles,wsf,45,675,30375,12150,out,,,,,
kohls,3,2021-05-04,w,california,losangeles,waf,50,675,33750,11813,out,,,,,
kohls,3,2021-05-05,w,california,losangeles,ma,60,675,40500,22275,out,,,,,
kohls,3,2021-05-21,w,california,losangeles,wsf,50,675,33750,13500,out,,,,,
sportsdirect,1,2021-08-17,s,texas,dallas,msf,25,675,16875,5063,out,,,,,
sportsdirect,1,2021-08-23,s,texas,dallas,msf,30,675,20250,7088,out,,,,,
sportsdirect,1,2021-08-24,s,texas,dallas,maf,40,675,27000,9450,out,,,,,
sportsdirect,1,2021-09-29,s,texas,dallas,maf,55,675,37125,14850,out,,,,,
sportsdirect,1,2021-10-03,s,texas,dallas,wa,50,675,33750,18563,out,,,,,
sportsdirect,1,2021-10-15,s,texas,dallas,wa,70,675,47250,25988,out,,,,,
westgear,0,2020-03-09,w,nevada,lasvegas,msf,60,675,40500,14175,in,,,,,
westgear,0,2020-03-10,w,nevada,lasvegas,maf,65,675,43875,8775,in,,,,,
westgear,0,2020-04-27,w,colorado,denver,maf,75,675,50625,15188,in,,,,,
westgear,0,2020-06-30,w,washington,seattle,wa,100,675,67500,13500,in,,,,,
westgear,0,2020-07-02,w,washington,seattle,maf,85,675,57375,14344,in,,,,,
westgear,2,2020-08-15,se,florida,miami,waf,40,675,27000,8100,in,,,,,
footlocker,2,2020-08-22,se,florida,miami,ma,55,675,37125,12994,in,,,,,
westgear,2,2020-04-24,se,florida,miami,ma,55,675,37125,12994,in,,,,,
kohls,3,2021-01-27,mw,montana,billings,msf,40,675,27000,12150,out,,,,,
kohls,3,2021-02-08,mw,montana,billings,msf,45,675,30375,13669,out,,,,,
kohls,3,2021-03-04,mw,montana,billings,msf,45,675,30375,13669,out,,,,,
kohls,3,2021-03-05,mw,montana,billings,maf,50,675,33750,10125,out,,,,,
sportsdirect,1,2021-03-28,s,tennessee,knoxville,msf,20,675,13500,5400,out,,,,,
sportsdirect,1,2021-03-29,s,tennessee,knoxville,maf,25,675,16875,6750,out,,,,,
sportsdirect,1,2021-04-27,s,tennessee,knoxville,msf,50,675,33750,15188,out,,,,,
sportsdirect,1,2021-04-29,s,tennessee,knoxville,wsf,55,675,37125,16706,out,,,,,
sportsdirect,1,2021-05-09,s,tennessee,knoxville,msf,30,675,20250,9113,out,,,,,
sportsdirect,1,2021-05-10,s,tennessee,knoxville,maf,30,675,20250,9113,out,,,,,
sportsdirect,1,2021-08-01,mw,nebraska,omaha,msf,20,675,13500,5400,out,,,,,
sportsdirect,1,2021-08-02,mw,nebraska,omaha,maf,30,675,20250,8100,out,,,,,
sportsdirect,1,2021-09-17,s,alabama,birmingham,wa,60,675,40500,26325,out,,,,,
amazon,2,2021-07-20,w,alaska,anchorage,msf,65,675,43875,15356,out,,,,,
westgear,2,2021-12-08,ne,newyork,albany,maf,55,675,37125,12994,in,,,,,
kohls,2,2021-12-08,ne,newyork,albany,wa,70,675,47250,23625,in,,,,,
kohls,2,2021-08-11,w,wyoming,cheyenne,wa,55,675,37125,9281,in,,,,,
sportsdirect,2,2021-06-17,mw,michigan,detroit,wa,65,675,43875,24131,in,,,,,
sportsdirect,2,2021-08-16,mw,michigan,detroit,wa,50,675,33750,18563,in,,,,,
sportsdirect,2,2021-11-16,mw,michigan,detroit,msf,50,675,33750,16875,in,,,,,
footlocker,2,2021-02-18,mw,michigan,detroit,msf,30,675,20250,8100,in,,,,,
westgear,2,2021-01-11,mw,missouri,st.louis,msf,25,675,16875,6750,in,,,,,
footlocker,1,2021-01-05,s,louisiana,neworleans,msf,20,675,13500,4050,on,,,,,
footlocker,1,2021-01-05,s,louisiana,neworleans,maf,30,675,20250,6075,on,,,,,
sportsdirect,1,2021-09-05,w,idaho,boise,msf,55,675,37125,14850,on,,,,,
sportsdirect,1,2021-09-05,w,idaho,boise,wsf,60,675,40500,16200,on,,,,,
sportsdirect,1,2021-11-05,w,idaho,boise,msf,35,675,23625,9450,on,,,,,
sportsdirect,1,2021-11-05,w,idaho,boise,maf,35,675,23625,9450,on,,,,,
footlocker,1,2021-12-04,w,idaho,boise,wsf,60,675,40500,16200,on,,,,,
footlocker,0,2021-07-22,w,arizona,phoenix,msf,50,675,33750,11813,on,,,,,
sportsdirect,0,2021-06-13,se,georgia,atlanta,msf,50,675,33750,13500,on,,,,,
sportsdirect,0,2021-08-13,se,georgia,atlanta,msf,55,675,37125,14850,on,,,,,
sportsdirect,0,2021-12-12,se,georgia,atlanta,msf,55,675,37125,14850,on,,,,,
sportsdirect,0,2021-12-12,se,georgia,atlanta,maf,60,675,40500,16200,on,,,,,
footlocker,2,2021-01-09,se,georgia,atlanta,waf,35,675,23625,7088,on,,,,,
footlocker,2,2021-04-06,se,southcarolina,charleston,maf,35,675,23625,8269,on,,,,,
footlocker,2,2021-04-06,se,southcarolina,charleston,wsf,25,675,16875,4219,on,,,,,
footlocker,2,2021-05-05,se,southcarolina,charleston,waf,45,675,30375,9113,on,,,,,
footlocker,2,2021-10-07,se,southcarolina,charleston,wsf,45,675,30375,7594,on,,,,,
sportsdirect,2,2021-02-04,se,southcarolina,charleston,wsf,25,675,16875,6750,on,,,,,
sportsdirect,2,2021-04-03,se,northcarolina,charlotte,wa,35,675,23625,11813,on,,,,,
sportsdirect,2,2021-06-04,se,northcarolina,charlotte,wsf,50,675,33750,13500,on,,,,,
sportsdirect,2,2021-07-02,se,northcarolina,charlotte,waf,55,675,37125,14850,on,,,,,
sportsdirect,2,2021-08-03,se,northcarolina,charlotte,waf,45,675,30375,12150,on,,,,,
sportsdirect,2,2021-10-04,se,northcarolina,charlotte,wa,50,675,33750,16875,on,,,,,
amazon,2,2021-12-02,se,northcarolina,charlotte,waf,60,675,40500,16200,on,,,,,
amazon,2,2021-12-02,se,northcarolina,charlotte,ma,70,675,47250,16538,on,,,,,
amazon,2,2021-06-11,mw,ohio,columbus,wa,70,675,47250,23625,on,,,,,
amazon,2,2021-08-10,mw,ohio,columbus,wa,60,675,40500,20250,on,,,,,
amazon,2,2021-11-10,mw,ohio,columbus,msf,35,675,23625,9450,on,,,,,
footlocker,2,2021-04-17,s,mississippi,jackson,msf,25,675,16875,6750,on,,,,,
walmart,2,2021-07-16,s,mississippi,jackson,wa,65,675,43875,21938,on,,,,,
walmart,2,2021-10-18,s,mississippi,jackson,msf,35,675,23625,9450,on,,,,,
walmart,1,2021-06-21,s,arkansas,littlerock,msf,40,675,27000,10800,on,,,,,
westgear,1,2021-08-20,s,oklahoma,oklahomacity,msf,60,675,40500,16200,on,,,,,
kohls,1,2021-07-12,mw,kansas,wichita,msf,55,675,37125,12994,on,,,,,
footlocker,2,2021-07-13,ne,delaware,wilmington,msf,55,675,37125,12994,in,,,,,
amazon,2,2021-07-10,ne,vermont,burlington,msf,60,675,40500,18225,in,,,,,
amazon,2,2021-06-19,ne,newhampshire,manchester,msf,65,675,43875,17550,in,,,,,
amazon,2,2021-08-18,ne,newhampshire,manchester,msf,65,675,43875,17550,out,,,,,
westgear,2,2021-03-10,w,utah,saltlakecity,msf,30,670,20100,8040,in,,,,,
westgear,2,2021-05-12,w,utah,saltlakecity,msf,35,670,23450,9380,in,,,,,
walmart,1,2021-05-19,s,arkansas,littlerock,msf,40,670,26800,10720,on,,,,,
sportsdirect,1,2020-08-05,s,texas,houston,wa,40,650,26000,13000,out,,,,,
walmart,1,2020-08-22,s,texas,houston,ma,45,650,29250,8775,out,,,,,
walmart,1,2020-09-02,s,texas,houston,waf,40,650,26000,11700,out,,,,,
walmart,1,2020-09-03,s,texas,houston,ma,45,650,29250,8775,out,,,,,
walmart,1,2020-10-24,s,texas,houston,ma,45,650,29250,8775,out,,,,,
walmart,1,2020-10-30,s,texas,houston,ma,45,650,29250,8775,out,,,,,
westgear,0,2021-01-03,w,california,sanfrancisco,waf,60,650,39000,13650,out,,,,,
westgear,0,2021-02-03,w,california,sanfrancisco,ma,65,650,42250,19013,out,,,,,
westgear,0,2021-02-09,w,california,sanfrancisco,ma,65,650,42250,19013,out,,,,,
kohls,3,2021-03-14,w,california,losangeles,maf,45,650,29250,7313,out,,,,,
kohls,3,2021-03-18,w,california,losangeles,wa,45,650,29250,5850,out,,,,,
kohls,3,2021-03-20,w,california,losangeles,maf,45,650,29250,7313,out,,,,,
kohls,3,2021-03-21,w,california,losangeles,wsf,45,650,29250,11700,out,,,,,
kohls,3,2021-04-14,w,california,losangeles,maf,50,650,32500,8125,out,,,,,
kohls,3,2021-04-15,w,california,losangeles,wsf,50,650,32500,13000,out,,,,,
kohls,3,2021-04-28,w,california,losangeles,waf,45,650,29250,10238,out,,,,,
kohls,3,2021-05-06,w,california,losangeles,wa,65,650,42250,8450,out,,,,,
kohls,3,2021-05-10,w,california,losangeles,waf,50,650,32500,11375,out,,,,,
kohls,3,2021-05-11,w,california,losangeles,ma,60,650,39000,21450,out,,,,,
kohls,3,2021-05-15,w,california,losangeles,wsf,50,650,32500,13000,out,,,,,
kohls,3,2021-05-18,w,california,losangeles,wa,65,650,42250,8450,out,,,,,
kohls,3,2021-05-22,w,california,losangeles,waf,50,650,32500,11375,out,,,,,
sportsdirect,1,2021-08-18,s,texas,dallas,maf,35,650,22750,6825,out,,,,,
sportsdirect,1,2021-09-12,s,texas,dallas,wsf,45,650,29250,10238,out,,,,,
sportsdirect,1,2021-10-12,s,texas,dallas,wsf,65,650,42250,16900,out,,,,,
westgear,0,2020-02-14,w,nevada,lasvegas,maf,70,650,45500,11375,in,,,,,
westgear,2,2020-04-24,se,florida,miami,waf,40,650,26000,7800,in,,,,,
sportsdirect,1,2021-03-16,s,tennessee,knoxville,msf,25,650,16250,5688,out,,,,,
sportsdirect,1,2021-03-22,s,tennessee,knoxville,msf,30,650,19500,7800,out,,,,,
sportsdirect,1,2021-03-23,s,tennessee,knoxville,maf,40,650,26000,10400,out,,,,,
sportsdirect,1,2021-04-11,s,tennessee,knoxville,wsf,40,650,26000,10400,out,,,,,
sportsdirect,1,2021-05-14,s,tennessee,knoxville,wa,65,650,42250,25350,out,,,,,
sportsdirect,1,2021-08-19,s,alabama,birmingham,msf,20,650,13000,5850,out,,,,,
sportsdirect,1,2021-08-20,s,alabama,birmingham,maf,20,650,13000,5850,out,,,,,
sportsdirect,1,2021-09-02,s,alabama,birmingham,wsf,45,650,29250,13163,out,,,,,
amazon,2,2021-06-22,w,alaska,anchorage,msf,65,650,42250,14788,out,,,,,
amazon,2,2021-08-21,w,alaska,anchorage,msf,65,650,42250,14788,out,,,,,
footlocker,0,2021-06-10,w,hawaii,honolulu,wa,100,650,65000,26000,out,,,,,
footlocker,0,2021-07-09,w,hawaii,honolulu,maf,85,650,55250,11050,out,,,,,
walmart,0,2021-07-16,se,florida,orlando,ma,95,650,61750,12350,in,,,,,
westgear,2,2021-01-12,se,florida,orlando,maf,45,650,29250,10238,in,,,,,
westgear,2,2021-01-12,se,florida,orlando,wsf,35,650,22750,5688,in,,,,,
westgear,2,2021-01-12,se,florida,orlando,wa,45,650,29250,14625,in,,,,,
westgear,2,2021-02-10,ne,newyork,albany,wa,45,650,29250,14625,in,,,,,
westgear,2,2021-09-08,ne,newyork,albany,maf,50,650,32500,11375,in,,,,,
westgear,2,2021-11-09,ne,newyork,albany,wa,70,650,45500,22750,in,,,,,
kohls,2,2021-06-12,w,wyoming,cheyenne,wa,55,650,35750,8938,in,,,,,
footlocker,0,2021-06-24,se,virginia,richmond,maf,65,650,42250,14788,in,,,,,
footlocker,0,2021-06-24,se,virginia,richmond,wsf,80,650,52000,18200,in,,,,,
footlocker,0,2021-07-23,se,virginia,richmond,wsf,90,650,58500,20475,in,,,,,
footlocker,0,2021-08-24,se,virginia,richmond,wsf,70,650,45500,15925,in,,,,,
footlocker,0,2021-11-24,se,virginia,richmond,maf,50,650,32500,11375,in,,,,,
sportsdirect,2,2021-07-15,mw,michigan,detroit,maf,55,650,35750,14300,in,,,,,
sportsdirect,2,2021-08-16,mw,michigan,detroit,maf,55,650,35750,14300,in,,,,,
sportsdirect,2,2021-12-15,mw,michigan,detroit,maf,50,650,32500,13000,in,,,,,
footlocker,2,2021-12-15,mw,michigan,detroit,wa,65,650,42250,23238,in,,,,,
footlocker,2,2021-12-17,mw,missouri,st.louis,msf,45,650,29250,11700,in,,,,,
westgear,2,2021-06-11,w,utah,saltlakecity,msf,30,650,19500,7800,in,,,,,
westgear,2,2021-09-12,w,utah,saltlakecity,msf,30,650,19500,7800,in,,,,,
westgear,0,2021-06-24,w,oregon,portland,maf,65,650,42250,14788,in,,,,,
westgear,0,2021-06-24,w,oregon,portland,wsf,80,650,52000,18200,in,,,,,
westgear,0,2021-07-23,w,oregon,portland,wsf,90,650,58500,20475,in,,,,,
westgear,0,2021-08-24,w,oregon,portland,wsf,70,650,45500,15925,in,,,,,
westgear,0,2021-11-24,w,oregon,portland,maf,50,650,32500,11375,in,,,,,
westgear,0,2021-07-16,s,louisiana,neworleans,ma,95,650,61750,27788,on,,,,,
westgear,1,2021-04-05,w,idaho,boise,msf,20,650,13000,4550,on,,,,,
westgear,1,2021-04-05,w,idaho,boise,maf,30,650,19500,6825,on,,,,,
kohls,0,2021-08-26,w,newmexico,albuquerque,maf,65,650,42250,16900,on,,,,,
footlocker,2,2021-10-07,se,southcarolina,charleston,waf,45,650,29250,8775,on,,,,,
footlocker,2,2021-10-07,se,southcarolina,charleston,ma,55,650,35750,12513,on,,,,,
sportsdirect,2,2021-05-02,se,northcarolina,charlotte,maf,45,650,29250,10238,on,,,,,
sportsdirect,2,2021-06-04,se,northcarolina,charlotte,waf,50,650,32500,13000,on,,,,,
sportsdirect,2,2021-06-04,se,northcarolina,charlotte,ma,65,650,42250,14788,on,,,,,
sportsdirect,2,2021-08-03,se,northcarolina,charlotte,ma,55,650,35750,12513,on,,,,,
sportsdirect,2,2021-11-03,se,northcarolina,charlotte,maf,35,650,22750,7963,on,,,,,
sportsdirect,2,2021-11-03,se,northcarolina,charlotte,waf,60,650,39000,15600,on,,,,,
amazon,2,2021-07-09,mw,ohio,columbus,maf,60,650,39000,13650,on,,,,,
amazon,2,2021-08-10,mw,ohio,columbus,maf,60,650,39000,13650,on,,,,,
sportsdirect,1,2021-01-23,s,mississippi,jackson,msf,25,650,16250,6500,on,,,,,
walmart,1,2021-09-19,s,arkansas,littlerock,msf,50,650,32500,13000,on,,,,,
kohls,1,2021-08-13,mw,kansas,wichita,msf,60,650,39000,13650,on,,,,,
westgear,2,2021-07-16,ne,westvirginia,charleston,msf,60,650,39000,15600,in,,,,,
footlocker,2,2021-12-16,ne,westvirginia,charleston,msf,65,650,42250,16900,in,,,,,
footlocker,2,2021-06-15,ne,delaware,wilmington,msf,55,650,35750,12513,in,,,,,
footlocker,2,2021-08-14,ne,delaware,wilmington,msf,55,650,35750,12513,in,,,,,
sportsdirect,2,2021-07-03,ne,connecticut,hartford,msf,55,650,35750,14300,in,,,,,
amazon,2,2021-06-12,ne,vermont,burlington,msf,60,650,39000,17550,in,,,,,
amazon,2,2021-08-11,ne,vermont,burlington,msf,60,650,39000,17550,in,,,,,
walmart,1,2021-03-19,s,arkansas,littlerock,msf,20,645,12900,5160,on,,,,,
sportsdirect,1,2020-07-28,s,texas,houston,waf,35,625,21875,9844,out,,,,,
sportsdirect,1,2020-08-09,s,texas,houston,waf,40,625,25000,11250,out,,,,,
walmart,1,2020-09-08,s,texas,houston,waf,50,625,31250,14063,out,,,,,
walmart,1,2020-09-09,s,texas,houston,ma,45,625,28125,8438,out,,,,,
westgear,0,2020-11-04,s,texas,houston,waf,50,625,31250,9375,out,,,,,
westgear,0,2020-12-28,w,california,sanfrancisco,waf,60,625,37500,11250,out,,,,,
kohls,3,2021-04-06,w,california,losangeles,wa,45,625,28125,5625,out,,,,,
kohls,3,2021-04-09,w,california,losangeles,wsf,50,625,31250,12500,out,,,,,
kohls,3,2021-04-18,w,california,losangeles,wa,65,625,40625,8125,out,,,,,
kohls,3,2021-04-22,w,california,losangeles,waf,45,625,28125,9844,out,,,,,
kohls,3,2021-05-16,w,california,losangeles,waf,50,625,31250,10938,out,,,,,
kohls,3,2021-05-29,w,california,losangeles,ma,60,625,37500,20625,out,,,,,
sportsdirect,1,2021-09-06,s,texas,dallas,wsf,25,625,15625,5469,out,,,,,
sportsdirect,1,2021-10-04,s,texas,dallas,msf,40,625,25000,10000,out,,,,,
sportsdirect,1,2021-10-05,s,texas,dallas,maf,40,625,25000,10000,out,,,,,
westgear,0,2020-04-19,w,colorado,denver,wa,85,625,53125,15938,in,,,,,
westgear,0,2020-04-21,w,colorado,denver,maf,70,625,43750,13125,in,,,,,
westgear,0,2020-06-26,w,washington,seattle,maf,80,625,50000,12500,in,,,,,
westgear,0,2020-06-27,w,washington,seattle,wsf,80,625,50000,12500,in,,,,,
westgear,0,2020-07-03,w,washington,seattle,wsf,85,625,53125,13281,in,,,,,
westgear,0,2020-07-09,w,washington,seattle,wsf,75,625,46875,11719,in,,,,,
westgear,0,2020-07-26,w,washington,seattle,maf,65,625,40625,10156,in,,,,,
footlocker,2,2020-08-21,se,florida,miami,waf,40,625,25000,7500,in,,,,,
kohls,3,2021-02-09,mw,montana,billings,maf,55,625,34375,10313,out,,,,,
sportsdirect,1,2021-03-17,s,tennessee,knoxville,maf,35,625,21875,7656,out,,,,,
sportsdirect,1,2021-04-28,s,tennessee,knoxville,maf,50,625,31250,14063,out,,,,,
sportsdirect,1,2021-05-02,s,tennessee,knoxville,wa,45,625,28125,16875,out,,,,,
sportsdirect,1,2021-08-07,s,alabama,birmingham,msf,25,625,15625,6250,out,,,,,
sportsdirect,1,2021-08-13,s,alabama,birmingham,msf,30,625,18750,8438,out,,,,,
sportsdirect,1,2021-08-14,s,alabama,birmingham,maf,40,625,25000,11250,out,,,,,
sportsdirect,1,2021-09-18,s,alabama,birmingham,msf,55,625,34375,17188,out,,,,,
sportsdirect,1,2021-09-20,s,alabama,birmingham,wsf,60,625,37500,18750,out,,,,,
sportsdirect,1,2021-09-30,s,alabama,birmingham,msf,20,625,12500,6250,out,,,,,
sportsdirect,1,2021-10-01,s,alabama,birmingham,maf,20,625,12500,6250,out,,,,,
sportsdirect,1,2021-10-05,s,alabama,birmingham,wa,60,625,37500,24375,out,,,,,
walmart,0,2021-11-17,se,florida,orlando,msf,55,625,34375,10313,in,,,,,
westgear,0,2021-12-16,se,florida,orlando,wa,95,625,59375,26719,in,,,,,
westgear,2,2021-05-08,ne,newyork,albany,wa,65,625,40625,20313,in,,,,,
westgear,2,2021-06-10,ne,newyork,albany,maf,55,625,34375,12031,in,,,,,
westgear,2,2021-07-08,ne,newyork,albany,wsf,55,625,34375,8594,in,,,,,
westgear,2,2021-08-09,ne,newyork,albany,wsf,55,625,34375,8594,in,,,,,
westgear,2,2021-09-08,ne,newyork,albany,wa,60,625,37500,18750,in,,,,,
westgear,2,2021-10-10,ne,newyork,albany,maf,50,625,31250,10938,in,,,,,
westgear,2,2021-10-10,ne,newyork,albany,wa,65,625,40625,20313,in,,,,,
kohls,2,2021-12-08,ne,newyork,albany,wsf,55,625,34375,8594,in,,,,,
kohls,2,2021-07-10,w,wyoming,cheyenne,maf,45,625,28125,8438,in,,,,,
kohls,2,2021-08-11,w,wyoming,cheyenne,maf,45,625,28125,8438,in,,,,,
sportsdirect,2,2021-11-16,mw,michigan,detroit,wa,65,625,40625,22344,in,,,,,
footlocker,2,2021-01-18,mw,michigan,detroit,msf,30,625,18750,7500,in,,,,,
westgear,2,2021-04-11,w,utah,saltlakecity,msf,30,625,18750,7500,in,,,,,
westgear,0,2021-11-17,s,louisiana,neworleans,msf,40,625,25000,10000,on,,,,,
footlocker,0,2021-12-16,s,louisiana,neworleans,wa,90,625,56250,19688,on,,,,,
footlocker,1,2021-02-04,s,louisiana,neworleans,msf,25,625,15625,4688,on,,,,,
footlocker,1,2021-03-06,w,idaho,boise,msf,30,625,18750,6563,on,,,,,
footlocker,1,2021-03-06,w,idaho,boise,maf,40,625,25000,8750,on,,,,,
sportsdirect,1,2021-09-05,w,idaho,boise,maf,55,625,34375,13750,on,,,,,
sportsdirect,1,2021-09-05,w,idaho,boise,wa,50,625,31250,17188,on,,,,,
sportsdirect,1,2021-11-05,w,idaho,boise,wa,65,625,40625,22344,on,,,,,
footlocker,0,2021-06-23,w,arizona,phoenix,msf,50,625,31250,10938,on,,,,,
footlocker,0,2021-08-23,w,arizona,phoenix,msf,55,625,34375,12031,on,,,,,
footlocker,0,2021-12-22,w,arizona,phoenix,msf,45,625,28125,9844,on,,,,,
footlocker,0,2021-12-22,w,arizona,phoenix,maf,50,625,31250,12500,on,,,,,
kohls,0,2021-09-27,w,newmexico,albuquerque,msf,50,625,31250,10938,on,,,,,
kohls,0,2021-09-27,w,newmexico,albuquerque,maf,55,625,34375,13750,on,,,,,
sportsdirect,0,2021-08-13,se,georgia,atlanta,maf,60,625,37500,15000,on,,,,,
footlocker,2,2021-02-07,se,southcarolina,charleston,waf,35,625,21875,6563,on,,,,,
footlocker,2,2021-03-05,se,southcarolina,charleston,ma,45,625,28125,9844,on,,,,,
footlocker,2,2021-04-06,se,southcarolina,charleston,ma,50,625,31250,10938,on,,,,,
sportsdirect,2,2021-01-06,se,southcarolina,charleston,ma,45,625,28125,9844,on,,,,,
sportsdirect,2,2021-02-04,se,southcarolina,charleston,maf,35,625,21875,7656,on,,,,,
sportsdirect,2,2021-03-02,se,northcarolina,charlotte,wsf,20,625,12500,5000,on,,,,,
sportsdirect,2,2021-03-02,se,northcarolina,charlotte,wa,30,625,18750,9375,on,,,,,
sportsdirect,2,2021-05-02,se,northcarolina,charlotte,wsf,40,625,25000,10000,on,,,,,
sportsdirect,2,2021-09-02,se,northcarolina,charlotte,wsf,30,625,18750,7500,on,,,,,
sportsdirect,2,2021-11-03,se,northcarolina,charlotte,ma,75,625,46875,16406,on,,,,,
amazon,2,2021-12-09,mw,ohio,columbus,maf,65,625,40625,14219,on,,,,,
westgear,2,2021-12-09,mw,ohio,columbus,wa,80,625,50000,25000,on,,,,,
footlocker,2,2021-06-18,s,mississippi,jackson,wa,65,625,40625,20313,on,,,,,
walmart,2,2021-08-17,s,mississippi,jackson,wa,55,625,34375,17188,on,,,,,
sportsdirect,2,2021-11-17,s,mississippi,jackson,msf,30,625,18750,7500,on,,,,,
westgear,1,2021-02-21,s,arkansas,littlerock,msf,25,625,15625,6250,on,,,,,
kohls,1,2021-12-19,s,oklahoma,oklahomacity,msf,70,625,43750,17500,on,,,,,
kohls,2,2021-07-06,ne,newjersey,newark,msf,50,625,31250,10938,in,,,,,
sportsdirect,2,2021-06-05,ne,connecticut,hartford,msf,55,625,34375,13750,in,,,,,
sportsdirect,2,2021-08-04,ne,connecticut,hartford,msf,55,625,34375,13750,in,,,,,
footlocker,2,2021-12-17,ne,newhampshire,manchester,msf,75,625,46875,18750,out,,,,,
footlocker,2,2021-03-17,mw,missouri,st.louis,msf,35,620,21700,8680,in,,,,,
footlocker,2,2021-05-19,mw,missouri,st.louis,msf,40,620,24800,9920,in,,,,,
sportsdirect,1,2020-08-03,s,texas,houston,waf,40,600,24000,10800,out,,,,,
walmart,1,2020-08-16,s,texas,houston,ma,45,600,27000,8100,out,,,,,
walmart,1,2020-09-14,s,texas,houston,waf,50,600,30000,13500,out,,,,,
westgear,0,2020-12-22,w,california,sanfrancisco,waf,60,600,36000,10800,out,,,,,
kohls,3,2021-04-08,w,california,losangeles,maf,50,600,30000,7500,out,,,,,
kohls,3,2021-04-12,w,california,losangeles,wa,65,600,39000,7800,out,,,,,
kohls,3,2021-05-17,w,california,losangeles,ma,60,600,36000,19800,out,,,,,
kohls,3,2021-05-23,w,california,losangeles,ma,60,600,36000,19800,out,,,,,
sportsdirect,1,2021-09-03,s,texas,dallas,wa,30,600,18000,9000,out,,,,,
sportsdirect,1,2021-09-13,s,texas,dallas,waf,45,600,27000,12150,out,,,,,
westgear,0,2020-02-06,w,nevada,lasvegas,wa,80,600,48000,12000,out,,,,,
westgear,0,2020-02-08,w,nevada,lasvegas,maf,65,600,39000,9750,out,,,,,
westgear,0,2020-02-19,w,nevada,lasvegas,msf,60,600,36000,12600,in,,,,,
westgear,0,2020-02-20,w,nevada,lasvegas,maf,65,600,39000,7800,in,,,,,
westgear,0,2020-05-02,w,colorado,denver,msf,65,600,39000,15600,in,,,,,
westgear,0,2020-05-03,w,colorado,denver,maf,70,600,42000,10500,in,,,,,
westgear,0,2020-07-13,w,washington,seattle,msf,70,600,42000,12600,in,,,,,
westgear,0,2020-07-14,w,washington,seattle,maf,75,600,45000,11250,in,,,,,
westgear,0,2020-07-25,w,washington,seattle,msf,60,600,36000,10800,in,,,,,
kohls,3,2021-02-01,mw,montana,billings,wa,60,600,36000,9000,out,,,,,
kohls,3,2021-02-03,mw,montana,billings,maf,45,600,27000,8100,out,,,,,
kohls,3,2021-02-14,mw,montana,billings,msf,45,600,27000,12150,out,,,,,
kohls,3,2021-02-15,mw,montana,billings,maf,50,600,30000,9000,out,,,,,
sportsdirect,1,2021-04-05,s,tennessee,knoxville,wsf,20,600,12000,4800,out,,,,,
